Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
21,Miles Sanders,CAR,16,94,5.9,25,1,0,0,1,0,0,0,1,1,7.4,7.4,5.1%,2021,RB,11
22,Leonard Fournette,FA,10,35,3.5,7,0,0,6,6,39,6.5,0,0,1,7.4,7.4,2.1%,2021,RB,11
23,Tony Pollard,TEN,7,50,7.1,31,1,0,2,2,20,10.0,0,0,1,7.0,7.0,80.4%,2021,RB,11
24,Ezekiel Elliott,FA,9,32,3.6,8,0,0,6,6,36,6.0,0,0,1,6.8,6.8,20.4%,2021,RB,11
25,Matt Breida,FA,5,51,10.2,28,1,0,1,2,16,16.0,0,0,1,6.7,6.7,0.0%,2021,RB,11
26,David Montgomery,DET,14,58,4.1,11,0,0,1,1,9,9.0,0,0,1,6.7,6.7,75.4%,2021,RB,11
27,Michael Carter,ARI,9,63,7.0,39,1,0,1,1,2,2.0,0,0,1,6.5,6.5,14.7%,2021,RB,11
28,Damien Harris,FA,10,56,5.6,17,0,0,1,1,9,9.0,0,0,1,6.5,6.5,9.0%,2021,RB,11
29,Jordan Howard,FA,10,63,6.3,18,0,0,0,0,0,0,0,0,1,6.3,6.3,0.0%,2021,RB,11
30,Josh Jacobs,GB,9,37,4.1,18,0,0,5,7,24,4.8,0,0,1,6.1,6.1,96.3%,2021,RB,11
31,Jeff Wilson Jr.,MIA,19,50,2.6,11,0,0,1,2,8,8.0,0,0,1,5.8,5.8,0.6%,2021,RB,11
32,Saquon Barkley,PHI,6,25,4.2,12,0,0,6,6,31,5.2,0,0,1,5.6,5.6,97.8%,2021,RB,11
33,Trey Sermon,IND,10,32,3.2,12,0,0,1,1,23,23.0,0,0,1,5.5,5.5,3.7%,2021,RB,11
34,J.D. McKissic,FA,7,46,6.6,15,0,0,1,2,4,4.0,0,0,1,5.0,5.0,1.0%,2021,RB,11
35,Adrian Peterson,FA,9,40,4.4,16,0,0,2,2,4,2.0,0,0,1,4.4,4.4,2.0%,2021,RB,11
36,Devin Singletary,NYG,3,17,5.7,9,0,0,3,4,26,8.7,0,0,1,4.3,4.3,43.6%,2021,RB,11
37,Rex Burkhead,FA,18,40,2.2,9,0,0,0,0,0,0,0,0,1,4.0,4.0,10.0%,2021,RB,11
38,D'Onta Foreman,CLE,7,25,3.6,9,0,0,1,1,15,15.0,0,0,1,4.0,4.0,3.4%,2021,RB,11
39,Alex Collins,FA,10,36,3.6,11,0,0,0,0,0,0,0,0,1,3.6,3.6,19.0%,2021,RB,11
40,Qadree Ollison,FA,9,34,3.8,12,0,0,2,3,0,0.0,0,0,1,3.4,3.4,0.0%,2021,RB,11
41,David Johnson,FA,13,18,1.4,5,0,0,3,4,16,5.3,0,0,1,3.4,3.4,0.0%,2021,RB,11
42,Latavius Murray,FA,10,32,3.2,8,0,0,2,2,1,0.5,0,0,1,3.3,3.3,0.0%,2021,RB,11
43,Nyheim Hines,FA,4,31,7.8,19,0,0,0,0,0,0,0,0,1,3.1,3.1,0.1%,2021,RB,11
44,Kenyan Drake,FA,5,23,4.6,7,0,0,1,2,6,6.0,0,0,1,2.9,2.9,1.1%,2021,RB,11
45,Darrel Williams,FA,5,15,3.0,10,0,0,1,3,11,11.0,0,0,1,2.6,2.6,0.0%,2021,RB,11
46,D'Ernest Johnson,JAC,5,26,5.2,13,0,0,0,0,0,0,0,0,1,2.6,2.6,1.1%,2021,RB,11
47,Jaret Patterson,LAC,7,23,3.3,11,0,0,0,0,0,0,0,0,1,2.3,2.3,0.0%,2021,RB,11
48,Mike Davis,FA,3,1,0.3,1,0,0,3,4,20,6.7,0,0,1,2.1,2.1,1.0%,2021,RB,11
49,Samaje Perine,KC,2,3,1.5,2,0,0,3,3,18,6.0,0,0,1,2.1,2.1,4.2%,2021,RB,11
50,Nick Bawden,FA,0,0,0,0,0,0,1,1,20,20.0,0,0,1,2.0,2.0,0.0%,2021,RB,11
51,Devontae Booker,FA,3,15,5.0,9,0,0,1,1,5,5.0,0,0,1,2.0,2.0,0.0%,2021,RB,11
52,Eno Benjamin,FA,6,15,2.5,5,0,0,1,1,5,5.0,0,0,1,2.0,2.0,0.0%,2021,RB,11
53,Rashaad Penny,FA,2,19,9.5,18,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,RB,11
54,Keith Smith,FA,3,8,2.7,5,0,0,1,1,11,11.0,0,0,1,1.9,1.9,0.0%,2021,RB,11
55,Boston Scott,FA,6,16,2.7,5,0,0,2,2,2,1.0,0,0,1,1.8,1.8,0.0%,2021,RB,11
56,Duke Johnson Jr.,FA,4,18,4.5,6,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,RB,11
57,Tevin Coleman,FA,5,16,3.2,5,0,0,1,1,2,2.0,0,0,1,1.8,1.8,0.0%,2021,RB,11
58,Brandon Bolden,FA,1,1,1.0,1,0,0,2,2,15,7.5,0,0,1,1.6,1.6,0.0%,2021,RB,11
59,Ty Johnson,BUF,1,5,5.0,5,0,0,1,1,8,8.0,0,0,1,1.3,1.3,5.6%,2021,RB,11
60,Deon Jackson,FA,6,12,2.0,4,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,RB,11
61,Patrick Taylor Jr.,SF,4,11,2.8,5,0,0,0,0,0,0,0,0,1,1.1,1.1,16.6%,2021,RB,11
62,Jamaal Williams,FA,7,11,1.6,5,0,0,0,0,0,0,0,0,1,1.1,1.1,2.5%,2021,RB,11
63,Patrick Laird,FA,1,4,4.0,4,0,0,1,1,5,5.0,0,0,1,0.9,0.9,0.0%,2021,RB,11
64,Dwayne Washington,FA,1,3,3.0,3,0,0,1,1,6,6.0,0,0,1,0.9,0.9,0.0%,2021,RB,11
65,Reggie Gilliam,BUF,0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.0%,2021,RB,11
66,Chris Evans,CIN,0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.0%,2021,RB,11
67,Benny Snell Jr.,FA,2,7,3.5,4,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,RB,11
68,Kyle Juszczyk,SF,0,0,0,0,0,0,1,2,7,7.0,0,0,1,0.7,0.7,1.2%,2021,RB,11
69,Ameer Abdullah,LV,1,6,6.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,25.1%,2021,RB,11
70,Zack Moss,CIN,3,5,1.7,3,0,0,0,1,0,0,0,0,1,0.5,0.5,33.5%,2021,RB,11
71,Larry Rountree III,FA,2,5,2.5,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,RB,11
72,Alexander Mattison,LV,3,5,1.7,3,0,0,0,1,0,0,0,0,1,0.5,0.5,44.8%,2021,RB,11
73,Travis Homer,CHI,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,1.3%,2021,RB,11
74,Ke'Shawn Vaughn,FA,3,4,1.3,3,0,0,0,0,0,0,0,0,1,0.4,0.4,0.1%,2021,RB,11
75,Kalen Ballage,FA,1,3,3.0,3,0,0,0,1,0,0,0,0,1,0.3,0.3,0.0%,2021,RB,11
76,Peyton Barber,FA,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,1.0%,2021,RB,11
77,Giovani Bernard,FA,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%,2021,RB,11
78,Tony Jones Jr.,FA,3,2,0.7,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,11
79,Patrick Ricard,BAL,1,2,2.0,2,0,0,0,1,0,0,0,0,1,0.2,0.2,0.8%,2021,RB,11
80,Justin Jackson,FA,1,2,2.0,2,0,0,0,1,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,11
81,Demetric Felton Jr.,WAS,3,2,0.7,1,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,11
82,Khalil Herbert,CIN,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.3%,2021,RB,11
83,Anthony McFarland Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2021,RB,11
84,Tory Carter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
85,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
86,Gerrid Doaks,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
87,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,11
88,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
89,Carlos Hyde,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
90,Jerick McKinnon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
91,C.J. Ham,MIN,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,11
92,Corey Clement,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
93,Alex Armah Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
94,Cethan Carter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
95,Elijah McGuire,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
96,Jason Cabinda,FA,2,21,10.5,21,1,0,0,1,0,0,0,0,1,0.0,0.0,1.1%,2021,RB,11
97,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
98,Ryan Nall,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
99,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,11
100,Phillip Lindsay,FA,1,-3,-3.0,0,0,0,0,0,0,0,0,0,1,-0.3,-0.3,0.0%,2021,RB,11
101,Wayne Gallman Jr.,FA,1,-3,-3.0,0,0,0,0,0,0,0,0,0,1,-0.3,-0.3,0.0%,2021,RB,11
102,Godwin Igwebuike,FA,0,0,0,0,0,0,1,1,-4,-4.0,0,0,1,-0.4,-0.4,0.0%,2021,RB,11
