Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
19,Jarrett Stidham,DEN,20,34,58.8,272,8.0,1,1,5,3,2,0,0,1,14.1,14.1,1.4%,2023,QB,18
20,Tyler Huntley,MIA,15,28,53.6,146,5.2,1,0,4,8,40,0,0,1,13.8,13.8,1.8%,2023,QB,18
21,Ryan Tannehill,FA,17,26,65.4,168,6.5,2,1,2,3,-3,0,0,1,13.4,13.4,1.3%,2023,QB,18
22,Marcus Mariota,WAS,13,20,65.0,148,7.4,1,1,3,6,46,0,1,1,11.5,11.5,2.7%,2023,QB,18
23,Blaine Gabbert,FA,15,30,50.0,154,5.1,0,1,1,5,46,0,0,1,9.8,9.8,1.3%,2023,QB,18
24,Tua Tagovailoa,MIA,17,27,63.0,173,6.4,1,2,0,1,7,0,0,1,9.6,9.6,62.5%,2023,QB,18
25,Justin Fields,PIT,11,16,68.8,148,9.3,0,0,5,8,27,0,0,1,8.6,8.6,20.2%,2023,QB,18
26,Gardner Minshew II,FA,13,24,54.2,141,5.9,0,0,1,1,9,0,0,1,8.5,8.5,6.2%,2023,QB,18
27,Sam Howell,SEA,19,27,70.4,153,5.7,1,2,4,4,-1,0,0,1,8.4,8.4,5.8%,2023,QB,18
28,Mason Rudolph,TEN,18,20,90.0,152,7.6,1,0,3,2,-1,0,1,1,8.0,8.0,3.0%,2023,QB,18
29,Baker Mayfield,TB,20,32,62.5,137,4.3,0,0,3,5,7,0,0,1,6.2,6.2,86.5%,2023,QB,18
30,Bryce Young,CAR,11,18,61.1,94,5.2,0,0,3,2,24,0,1,1,4.2,4.2,28.7%,2023,QB,18
31,Trevor Siemian,FA,8,20,40.0,70,3.5,0,0,1,2,1,0,0,1,2.9,2.9,0.0%,2023,QB,18
32,Bailey Zappe,CLE,12,30,40.0,88,2.9,0,2,7,3,13,0,0,1,2.8,2.8,0.6%,2023,QB,18
33,Jalen Hurts,PHI,7,16,43.8,55,3.4,0,1,2,2,4,0,0,1,1.6,1.6,91.6%,2023,QB,18
34,Cooper Rush,DAL,3,4,75.0,30,7.5,0,0,0,0,0,0,0,1,1.2,1.2,6.1%,2023,QB,18
35,AJ McCarron,FA,3,4,75.0,20,5.0,0,0,1,0,0,0,0,1,0.8,0.8,0.0%,2023,QB,18
36,Logan Woodside,FA,3,4,75.0,27,6.8,0,1,1,1,6,0,0,1,0.7,0.7,0.0%,2023,QB,18
37,Tommy DeVito,NYG,2,2,100.0,14,7.0,0,0,1,0,0,0,0,1,0.6,0.6,2.0%,2023,QB,18
38,Clayton Tune,ARI,0,0,0,0,0,0,0,0,1,1,0,0,1,0.1,0.1,1.0%,2023,QB,18
39,Malik Cunningham,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2023,QB,18
40,Skylar Thompson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,2023,QB,18
41,C.J. Beathard,JAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,QB,18
42,Taysom Hill,NO,0,0,0,0,0,0,0,1,6,51,0,0,1,0.0,0.0,27.7%,2023,QB,18
43,Jameis Winston,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,19.6%,2023,QB,18
44,Jimmy Garoppolo,LAR,0,1,0.0,0,0.0,0,0,1,0,0,0,0,1,0.0,0.0,2.8%,2023,QB,18
45,Nathan Peterman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,QB,18
