Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
22,Matthew Stafford,LAR,14,24,58.3,183,7.6,2,0,2,4,3,0,0,1,15.6,15.6,54.5%,2024,QB,13
23,Aaron Rodgers,NYJ,21,39,53.8,185,4.7,2,1,2,2,6,0,0,1,15.0,15.0,47.5%,2024,QB,13
24,Derek Carr,NO,24,37,64.9,184,5.0,1,0,0,2,12,0,0,1,14.6,14.6,20.5%,2024,QB,13
25,C.J. Stroud,HOU,22,34,64.7,242,7.1,1,0,2,5,7,0,0,1,14.4,14.4,79.4%,2024,QB,13
26,Bo Nix,DEN,18,35,51.4,294,8.4,1,2,0,3,4,0,0,1,14.2,14.2,73.0%,2024,QB,13
27,Geno Smith,SEA,20,31,64.5,206,6.6,1,0,3,2,2,0,0,1,12.4,12.4,49.4%,2024,QB,13
28,Baker Mayfield,TB,21,33,63.6,235,7.1,1,2,4,3,8,0,0,1,12.2,12.2,86.5%,2024,QB,13
29,Cooper Rush,DAL,21,36,58.3,195,5.4,1,0,0,5,0,0,0,1,11.8,11.8,6.1%,2024,QB,13
30,Justin Herbert,LAC,16,23,69.6,147,6.4,0,0,5,5,1,0,0,1,8.0,8.0,77.4%,2024,QB,13
31,Kirk Cousins,ATL,24,39,61.5,245,6.3,0,4,1,1,3,0,0,1,6.1,6.1,43.6%,2024,QB,13
32,Brock Purdy,SF,11,18,61.1,94,5.2,0,0,2,2,4,0,1,1,2.2,2.2,79.2%,2024,QB,13
33,Trevor Lawrence,JAC,4,10,40.0,41,4.1,0,1,0,1,6,0,0,1,1.2,1.2,30.9%,2024,QB,13
34,Justin Fields,PIT,0,0,0,0,0,0,0,0,1,7,0,0,1,0.7,0.7,20.2%,2024,QB,13
35,Kyle Trask,TB,1,1,100.0,5,5.0,0,0,0,0,0,0,0,1,0.2,0.2,1.0%,2024,QB,13
36,Zach Wilson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,13
37,Kenny Pickett,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%,2024,QB,13
38,Davis Mills,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,13
39,Adrian Martinez,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
40,J.J. McCarthy,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1%,2024,QB,13
41,Sam Howell,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8%,2024,QB,13
42,Emory Jones,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
43,Malik Cunningham,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,13
44,Michael Penix Jr.,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1%,2024,QB,13
45,Dorian Thompson-Robinson,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,13
46,Sean Clifford,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,13
47,Desmond Ridder,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,13
48,Feleipe Franks,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,QB,13
49,Trey Lance,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,13
50,Ben DiNucci,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
51,Sam Ehlinger,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
52,Spencer Rattler,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6%,2024,QB,13
53,Joe Milton III,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%,2024,QB,13
54,Austin Reed,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
55,Carter Bradley,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
56,Jack Plummer,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
57,Jason Bean,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
58,John Rhys Plumlee,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
59,Tyson Bagent,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,13
60,Jordan Travis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,13
61,Tommy DeVito,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,13
62,Clayton Tune,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,13
63,Tanner Mordecai,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,13
64,Michael Pratt,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,13
65,Bailey Zappe,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,13
66,Stetson Bennett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,13
67,Jaren Hall,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1%,2024,QB,13
68,Malik Willis,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%,2024,QB,13
69,Skylar Thompson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,13
70,Kedon Slovis,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
71,Devin Leary,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,13
72,Jake Haener,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,13
73,Tanner McKee,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%,2024,QB,13
74,Hendon Hooker,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7%,2024,QB,13
75,Sam Hartman,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,QB,13
76,Chris Oladokun,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
77,Jake Fromm,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
78,Andy Dalton,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,QB,13
79,Tyrod Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%,2024,QB,13
80,Ben Chappell,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
81,Adam Froman,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
82,Erik Ainge,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
83,Hunter Cantwell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
84,Teddy Bridgewater,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%,2024,QB,13
85,Case Keenum,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
86,Joe Flacco,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4%,2024,QB,13
87,Josh Johnson,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,13
88,Mike White,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,13
89,Tim Boyle,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
90,Mason Rudolph,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0%,2024,QB,13
91,Kyle Allen,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,QB,13
92,Joshua Dobbs,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4%,2024,QB,13
93,C.J. Beathard,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
94,Nick Mullens,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,13
95,Taysom Hill,NO,0,0,0,0,0,0,0,0,5,10,0,0,1,0.0,0.0,27.7%,2024,QB,13
96,Tyler Huntley,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,13
97,Shane Buechele,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
98,Jarrett Stidham,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,13
99,John Wolford,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
100,Daniel Jones,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0%,2024,QB,13
101,Will Grier,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
102,Brett Rypien,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
103,Easton Stick,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
104,Jake Browning,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%,2024,QB,13
105,Marcus Mariota,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7%,2024,QB,13
106,Taylor Heinicke,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,13
107,Jimmy Garoppolo,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8%,2024,QB,13
108,Brett Smith,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
109,Deshaun Watson,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6%,2024,QB,13
110,Brandon Allen,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,13
111,Jacoby Brissett,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.9%,2024,QB,13
112,Carson Wentz,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,13
113,Dak Prescott,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8%,2024,QB,13
114,Jeff Driskel,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,13
115,Mitchell Trubisky,BUF,1,1,100.0,4,4.0,0,0,0,4,-3,0,0,1,-0.1,-0.1,0.7%,2024,QB,13
