Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
17,Matthew Stafford,LAR,24,38,63.2,334,8.8,0,0,0,3,11,0,0,1,14.5,14.5,54.5%,2023,QB,1
18,Jared Goff,DET,22,35,62.9,253,7.2,1,0,1,5,-1,0,0,1,14.0,14.0,83.6%,2023,QB,1
19,Jalen Hurts,PHI,22,33,66.7,170,5.2,1,0,3,9,37,0,1,1,12.5,12.5,91.6%,2023,QB,1
20,Josh Allen,BUF,29,41,70.7,236,5.8,1,3,5,6,36,0,1,1,12.0,12.0,97.2%,2023,QB,1
21,Kenny Pickett,PHI,31,46,67.4,232,5.0,1,2,5,1,4,0,0,1,11.7,11.7,4.2%,2023,QB,1
22,C.J. Stroud,HOU,28,44,63.6,242,5.5,0,0,5,4,20,0,1,1,9.7,9.7,79.4%,2023,QB,1
23,Bryce Young,CAR,20,38,52.6,146,3.8,1,2,2,3,17,0,0,1,9.5,9.5,28.7%,2023,QB,1
24,Zach Wilson,DEN,14,21,66.7,140,6.7,1,1,2,4,6,0,0,1,9.2,9.2,0.9%,2023,QB,1
25,Geno Smith,SEA,16,26,61.5,112,4.3,1,0,2,1,6,0,0,1,9.1,9.1,49.4%,2023,QB,1
26,Desmond Ridder,LV,15,18,83.3,115,6.4,1,0,4,1,-1,0,0,1,7.9,7.9,2.0%,2023,QB,1
27,Lamar Jackson,BAL,17,22,77.3,169,7.7,0,1,4,6,38,0,1,1,7.6,7.6,97.0%,2023,QB,1
28,Daniel Jones,MIN,15,28,53.6,104,3.7,0,2,7,13,43,0,0,1,6.5,6.5,13.0%,2023,QB,1
29,Dak Prescott,DAL,13,24,54.2,143,6.0,0,0,0,1,6,0,0,1,6.3,6.3,37.8%,2023,QB,1
30,Ryan Tannehill,FA,16,34,47.1,198,5.8,0,3,3,3,5,0,0,1,5.4,5.4,1.3%,2023,QB,1
31,Joe Burrow,CIN,14,31,45.2,82,2.6,0,0,2,1,-1,0,0,1,3.2,3.2,92.1%,2023,QB,1
32,Joshua Dobbs,SF,21,30,70.0,132,4.4,0,0,3,3,-3,0,2,1,1.0,1.0,2.4%,2023,QB,1
33,Tyrod Taylor,NYJ,2,2,100.0,6,3.0,0,0,0,0,0,0,0,1,0.2,0.2,5.4%,2023,QB,1
34,Aaron Rodgers,NYJ,0,1,0.0,0,0.0,0,0,1,0,0,0,0,1,0.0,0.0,47.5%,2023,QB,1
35,Sean Clifford,GB,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.8%,2023,QB,1
36,Clayton Tune,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,QB,1
37,Brian Hoyer,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,QB,1
38,Cooper Rush,DAL,0,1,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,6.1%,2023,QB,1
39,Taysom Hill,NO,0,0,0,0,0,0,0,0,3,4,0,0,1,0.0,0.0,27.7%,2023,QB,1
40,Gardner Minshew II,FA,0,2,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,6.2%,2023,QB,1
41,Jake Browning,CIN,0,1,0.0,0,0.0,0,0,0,1,-1,0,0,1,-0.1,-0.1,4.2%,2023,QB,1
42,Sam Darnold,MIN,0,0,0,0,0,0,0,0,2,-2,0,0,1,-0.2,-0.2,77.4%,2023,QB,1
