Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
23,Mike Glennon,FA,24,37,64.9,211,5.7,2,2,1,0,0,0,0,1,14.4,14.4,1.0%,2020,QB,16
24,Daniel Jones,MIN,24,41,58.5,252,6.1,1,0,6,1,3,0,0,1,14.4,14.4,13.0%,2020,QB,16
25,Philip Rivers,FA,21,34,61.8,270,7.9,1,1,5,0,0,0,1,1,11.8,11.8,20.6%,2020,QB,16
26,Taylor Heinicke,LAC,12,19,63.2,137,7.2,1,0,1,3,22,0,0,1,11.7,11.7,1.1%,2020,QB,16
27,Ryan Fitzpatrick,FA,9,13,69.2,182,14.0,1,0,0,0,0,0,0,1,11.3,11.3,0.0%,2020,QB,16
28,Jared Goff,DET,24,43,55.8,234,5.4,0,1,3,7,23,0,0,1,10.7,10.7,83.6%,2020,QB,16
29,Drew Brees,FA,19,26,73.1,311,12.0,0,2,0,3,-3,0,0,1,10.1,10.1,24.2%,2020,QB,16
30,Taysom Hill,NO,2,2,100.0,8,4.0,0,0,0,5,18,1,0,1,10.0,10.0,27.7%,2020,QB,16
31,Cam Newton,FA,5,10,50.0,34,3.4,0,0,2,4,24,1,0,1,9.8,9.8,7.0%,2020,QB,16
32,Teddy Bridgewater,DET,19,28,67.9,197,7.0,1,1,4,6,7,0,1,1,9.6,9.6,0.8%,2020,QB,16
33,Tua Tagovailoa,MIA,17,22,77.3,94,4.3,1,0,3,3,11,0,0,1,8.9,8.9,62.5%,2020,QB,16
34,Baker Mayfield,TB,28,53,52.8,285,5.4,0,0,4,3,6,0,2,1,8.0,8.0,86.5%,2020,QB,16
35,Chase Daniel,FA,13,18,72.2,86,4.8,0,0,3,0,0,0,0,1,3.4,3.4,0.0%,2020,QB,16
36,David Blough,FA,6,10,60.0,49,4.9,0,1,1,1,18,0,0,1,2.8,2.8,0.0%,2020,QB,16
37,Dwayne Haskins,FA,14,28,50.0,154,5.5,0,2,2,0,0,0,1,1,2.2,2.2,0.1%,2020,QB,16
38,Jarrett Stidham,DEN,4,11,36.4,44,4.0,0,0,1,0,0,0,0,1,1.8,1.8,1.4%,2020,QB,16
39,Matthew Stafford,LAR,2,3,66.7,17,5.7,0,0,0,0,0,0,0,1,0.7,0.7,54.5%,2020,QB,16
40,Matt Barkley,FA,2,3,66.7,11,3.7,0,0,0,3,-3,0,0,1,0.1,0.1,0.0%,2020,QB,16
41,Jacoby Brissett,NE,0,0,0,0,0,0,0,0,1,1,0,0,1,0.1,0.1,3.9%,2020,QB,16
42,Case Keenum,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,QB,16
43,Joe Webb III,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,QB,16
44,Logan Woodside,FA,0,2,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,QB,16
45,Nick Foles,FA,0,1,0.0,0,0.0,0,0,0,2,-2,0,0,1,-0.2,-0.2,1.3%,2020,QB,16
46,Tim Boyle,NYG,0,0,0,0,0,0,0,0,3,-3,0,0,1,-0.3,-0.3,0.0%,2020,QB,16
