Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
57,Jack Plummer,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
58,Jason Bean,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
59,John Rhys Plumlee,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
60,Joe Milton III,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%,2024,QB,2
61,Tyson Bagent,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,2
62,Jordan Travis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,2
63,Tommy DeVito,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,2
64,Tanner Mordecai,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,2
65,Michael Pratt,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,2
66,Spencer Rattler,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6%,2024,QB,2
67,Stetson Bennett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,2
68,Bailey Zappe,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,2
69,Jaren Hall,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1%,2024,QB,2
70,Kedon Slovis,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
71,Devin Leary,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,2
72,Tanner McKee,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%,2024,QB,2
73,Chris Oladokun,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
74,Aidan O'Connell,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0%,2024,QB,2
75,Hendon Hooker,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7%,2024,QB,2
76,Sam Hartman,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
77,Jake Fromm,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
78,Andy Dalton,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,QB,2
79,Tyrod Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%,2024,QB,2
80,Ben Chappell,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
81,Adam Froman,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
82,Erik Ainge,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
83,Hunter Cantwell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
84,Teddy Bridgewater,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%,2024,QB,2
85,Case Keenum,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
86,Russell Wilson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0%,2024,QB,2
87,Joe Flacco,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4%,2024,QB,2
88,Josh Johnson,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,2
89,Mike White,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,2
90,Tim Boyle,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
91,Mason Rudolph,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0%,2024,QB,2
92,Kyle Allen,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,QB,2
93,Joshua Dobbs,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.4%,2024,QB,2
94,C.J. Beathard,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
95,Nick Mullens,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,2
96,Taysom Hill,NO,0,0,0,0,0,0,0,0,3,18,0,0,1,0.0,0.0,27.7%,2024,QB,2
97,Jordan Love,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9%,2024,QB,2
98,Tyler Huntley,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,2
99,Shane Buechele,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
100,John Wolford,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
101,Drew Lock,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4%,2024,QB,2
102,Will Grier,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
103,Jarrett Stidham,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,2
104,Brett Rypien,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
105,Easton Stick,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
106,Jake Browning,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%,2024,QB,2
107,Marcus Mariota,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7%,2024,QB,2
108,Taylor Heinicke,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,2
109,Jimmy Garoppolo,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8%,2024,QB,2
110,Brett Smith,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,2
111,Brandon Allen,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,2
112,Carson Wentz,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,2
113,Jeff Driskel,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,QB,2
114,Mitchell Trubisky,BUF,0,0,0,0,0,0,0,0,2,-2,0,0,1,-0.2,-0.2,0.7%,2024,QB,2
115,Jake Haener,NO,0,0,0,0,0,0,0,0,3,-3,0,0,1,-0.3,-0.3,0.6%,2024,QB,2
116,Clayton Tune,ARI,0,0,0,0,0,0,0,0,1,-6,0,1,1,-2.6,-2.6,1.0%,2024,QB,2
