Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
26,D'Andre Swift,CHI,2,10,5.0,7,0,0,3,4,40,13.3,0,0,1,5.0,5.0,83.1%,2022,RB,9
27,Devin Singletary,NYG,8,24,3.0,5,0,0,4,5,24,6.0,0,0,1,4.8,4.8,43.6%,2022,RB,9
28,Antonio Gibson,NE,11,36,3.3,9,0,0,2,3,11,5.5,0,0,1,4.7,4.7,22.5%,2022,RB,9
29,Aaron Jones Sr.,MIN,9,25,2.8,9,0,0,2,2,20,10.0,0,0,1,4.5,4.5,91.4%,2022,RB,9
30,David Montgomery,DET,14,36,2.6,8,0,0,1,2,8,8.0,0,0,1,4.4,4.4,75.4%,2022,RB,9
31,AJ Dillon,GB,11,34,3.1,9,0,0,2,4,10,5.0,0,0,1,4.4,4.4,3.7%,2022,RB,9
32,Jerick McKinnon,FA,3,4,1.3,3,0,0,6,8,40,6.7,0,0,1,4.4,4.4,0.0%,2022,RB,9
33,Brian Robinson Jr.,WAS,13,44,3.4,6,0,0,2,2,-6,-3.0,0,0,1,3.8,3.8,84.9%,2022,RB,9
34,Deon Jackson,FA,11,23,2.1,5,0,0,2,3,13,6.5,0,0,1,3.6,3.6,0.0%,2022,RB,9
35,Caleb Huntley,FA,7,34,4.9,9,0,0,0,0,0,0,0,0,1,3.4,3.4,0.0%,2022,RB,9
36,Rachaad White,TB,8,27,3.4,7,0,0,3,3,7,2.3,0,0,1,3.4,3.4,85.8%,2022,RB,9
37,James Cook,BUF,4,15,3.8,6,0,0,2,4,18,9.0,0,0,1,3.3,3.3,93.1%,2022,RB,9
38,Travis Homer,CHI,1,7,7.0,7,0,0,3,3,25,8.3,0,0,1,3.2,3.2,1.3%,2022,RB,9
39,Isaiah Spiller,LV,7,29,4.1,7,0,0,0,0,0,0,0,0,1,2.9,2.9,0.0%,2022,RB,9
40,Jordan Wilkins,FA,3,13,4.3,5,0,0,4,5,15,3.8,0,0,1,2.8,2.8,0.0%,2022,RB,9
41,Eno Benjamin,FA,4,12,3.0,5,0,0,1,1,15,15.0,0,0,1,2.7,2.7,0.0%,2022,RB,9
42,Justin Jackson,FA,4,27,6.8,11,0,0,0,0,0,0,0,0,1,2.7,2.7,0.0%,2022,RB,9
43,Spencer Brown,FA,3,16,5.3,7,0,0,2,3,10,5.0,0,0,1,2.6,2.6,0.0%,2022,RB,9
44,Khalil Herbert,CIN,7,23,3.3,5,0,0,0,0,0,0,0,0,1,2.3,2.3,11.3%,2022,RB,9
45,D'Onta Foreman,CLE,7,23,3.3,6,0,0,2,3,-2,-1.0,0,0,1,2.1,2.1,3.4%,2022,RB,9
46,Clyde Edwards-Helaire,NO,4,5,1.3,3,0,0,1,2,14,14.0,0,0,1,1.9,1.9,7.2%,2022,RB,9
47,Justice Hill,BAL,4,11,2.8,9,0,0,1,1,8,8.0,0,0,1,1.9,1.9,24.4%,2022,RB,9
48,Malcolm Brown,FA,2,9,4.5,6,0,0,1,1,10,10.0,0,0,1,1.9,1.9,0.0%,2022,RB,9
49,Ty Johnson,BUF,2,17,8.5,12,0,0,0,0,0,0,0,0,1,1.7,1.7,5.6%,2022,RB,9
50,J.J. Taylor,HOU,10,9,0.9,5,0,0,1,1,8,8.0,0,0,1,1.7,1.7,1.4%,2022,RB,9
51,Rex Burkhead,FA,1,9,9.0,9,0,0,1,2,6,6.0,0,0,1,1.5,1.5,10.0%,2022,RB,9
52,Dwayne Washington,FA,3,7,2.3,5,0,0,1,1,7,7.0,0,0,1,1.4,1.4,0.0%,2022,RB,9
53,Sony Michel,FA,1,12,12.0,12,0,0,0,1,0,0,0,0,1,1.2,1.2,0.0%,2022,RB,9
54,JaMycal Hasty,NE,3,6,2.0,4,0,0,1,1,5,5.0,0,0,1,1.1,1.1,0.7%,2022,RB,9
55,Brandon Bolden,FA,1,5,5.0,5,0,0,1,1,5,5.0,0,0,1,1.0,1.0,0.0%,2022,RB,9
56,Michael Burton,DEN,1,0,0.0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.1%,2022,RB,9
57,Isiah Pacheco,KC,5,5,1.0,2,0,0,1,1,4,4.0,0,0,1,0.9,0.9,84.8%,2022,RB,9
58,Ameer Abdullah,LV,0,0,0,0,0,0,1,3,8,8.0,0,0,1,0.8,0.8,25.1%,2022,RB,9
59,Dontrell Hilliard,FA,3,12,4.0,5,0,0,1,1,-4,-4.0,0,0,1,0.8,0.8,0.0%,2022,RB,9
60,Mike Davis,FA,0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,1.0%,2022,RB,9
61,Hassan Haskins,LAC,1,5,5.0,5,0,0,1,1,2,2.0,0,0,1,0.7,0.7,0.9%,2022,RB,9
62,Kylin Hill,FA,1,7,7.0,7,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2022,RB,9
63,Patrick Ricard,BAL,1,2,2.0,2,0,0,1,1,4,4.0,0,0,1,0.6,0.6,0.8%,2022,RB,9
64,Boston Scott,FA,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2022,RB,9
65,Ke'Shawn Vaughn,FA,2,4,2.0,5,0,0,0,1,0,0,0,0,1,0.4,0.4,0.1%,2022,RB,9
66,DeeJay Dallas,ARI,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.3%,2022,RB,9
67,Cam Akers,MIN,5,3,0.6,2,0,0,0,0,0,0,0,0,1,0.3,0.3,14.2%,2022,RB,9
68,Keaontay Ingram,KC,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2022,RB,9
69,Phillip Lindsay,FA,1,2,2.0,2,0,0,0,1,0,0,0,0,1,0.2,0.2,0.0%,2022,RB,9
70,Avery Williams,ATL,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.6%,2022,RB,9
71,Alexander Mattison,LV,2,1,0.5,2,0,0,1,1,0,0.0,0,0,1,0.1,0.1,44.8%,2022,RB,9
72,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,9
73,Craig Reynolds,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,2022,RB,9
74,Salvon Ahmed,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,9
75,La'Mical Perine,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,9
76,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,9
77,Cullen Gillaspia,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,9
78,Troy Hairston II,CLE,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,9
79,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2022,RB,9
80,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2022,RB,9
81,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,9
82,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,9
83,Nyheim Hines,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.1%,2022,RB,9
84,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,9
85,Zamir White,LV,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,30.0%,2022,RB,9
