Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
39,Samaje Perine,KC,2,10,5.0,5,0,0,3,3,31,10.3,0,0,1,4.1,4.1,4.2%,2023,RB,7
40,Josh Jacobs,GB,11,35,3.2,11,0,0,1,4,6,6.0,0,0,1,4.1,4.1,96.3%,2023,RB,7
41,Patrick Ricard,BAL,0,0,0,0,0,0,2,2,31,15.5,0,0,1,3.1,3.1,0.8%,2023,RB,7
42,Antonio Gibson,NE,2,7,3.5,6,0,0,2,2,24,12.0,0,0,1,3.1,3.1,22.5%,2023,RB,7
43,Chris Rodriguez Jr.,WAS,7,31,4.4,9,0,0,0,0,0,0,0,0,1,3.1,3.1,2.2%,2023,RB,7
44,Latavius Murray,FA,4,8,2.0,3,0,0,2,2,20,10.0,0,0,1,2.8,2.8,0.0%,2023,RB,7
45,Zamir White,LV,2,2,1.0,2,0,0,3,3,26,8.7,0,0,1,2.8,2.8,30.0%,2023,RB,7
46,Emanuel Wilson,GB,2,19,9.5,14,0,0,2,2,8,4.0,0,0,1,2.7,2.7,4.8%,2023,RB,7
47,Jerick McKinnon,FA,2,2,1.0,3,0,0,2,2,24,12.0,0,0,1,2.6,2.6,0.0%,2023,RB,7
48,Pierre Strong Jr.,CLE,8,25,3.1,13,0,0,0,0,0,0,0,0,1,2.5,2.5,0.7%,2023,RB,7
49,Craig Reynolds,DET,3,16,5.3,12,0,0,1,1,9,9.0,0,0,1,2.5,2.5,3.5%,2023,RB,7
50,Jamaal Williams,FA,5,14,2.8,4,0,0,0,0,0,0,0,0,1,1.4,1.4,2.5%,2023,RB,7
51,Ty Chandler,MIN,0,0,0,0,0,0,1,1,12,12.0,0,0,1,1.2,1.2,13.5%,2023,RB,7
52,Keaton Mitchell,BAL,0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,10.0%,2023,RB,7
53,Matt Breida,FA,3,4,1.3,6,0,0,1,1,5,5.0,0,0,1,0.9,0.9,0.0%,2023,RB,7
54,Ke'Shawn Vaughn,FA,4,7,1.8,9,0,0,0,1,0,0,0,0,1,0.7,0.7,0.1%,2023,RB,7
55,Clyde Edwards-Helaire,NO,2,5,2.5,7,0,0,0,1,0,0,0,0,1,0.5,0.5,7.2%,2023,RB,7
56,Jeff Wilson Jr.,MIA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.6%,2023,RB,7
57,Khari Blasingame,FA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%,2023,RB,7
58,Bijan Robinson,ATL,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,94.6%,2023,RB,7
59,Salvon Ahmed,IND,2,3,1.5,2,0,0,1,2,0,0.0,0,0,1,0.3,0.3,0.0%,2023,RB,7
60,Tank Bigsby,JAC,2,2,1.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,49.4%,2023,RB,7
61,Damien Williams,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2023,RB,7
62,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
63,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
64,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2023,RB,7
65,Mohamed Ibrahim,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
66,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2023,RB,7
67,SaRodorick Thompson Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
68,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
69,Jordan Mason,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,27.7%,2023,RB,7
70,Eric Gray,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,2023,RB,7
71,Kendre Miller,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,37.7%,2023,RB,7
72,Velus Jones Jr.,CAR,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0.0,0.0,0.1%,2023,RB,7
73,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2023,RB,7
74,Kyle Juszczyk,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,2023,RB,7
75,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,RB,7
76,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,RB,7
77,Travis Homer,CHI,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.3%,2023,RB,7
78,Ty Johnson,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.6%,2023,RB,7
79,Boston Scott,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
80,Godwin Igwebuike,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
81,Ameer Abdullah,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,25.1%,2023,RB,7
82,Ty Montgomery II,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
83,Dwayne Washington,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,7
84,Keith Smith,FA,0,0,0,0,0,0,1,1,-1,-1.0,0,0,1,-0.1,-0.1,0.0%,2023,RB,7
85,Elijah Mitchell,SF,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,5.5%,2023,RB,7
86,Michael Burton,DEN,1,-2,-2.0,0,0,0,0,0,0,0,0,0,1,-0.2,-0.2,0.1%,2023,RB,7
87,DeeJay Dallas,ARI,0,0,0,0,0,0,1,1,0,0.0,0,1,1,-2.0,-2.0,0.3%,2023,RB,7
